ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,duration(Days),%funded,launchedNumeric
290975713,Keep Music Indie: April Smith Makes a Record,Indie Rock,Music,USD,09-09-09,10000,25-06-09 21:06,13099.73,successful,224,US,13099.73,13099.73,10000,75.12075231,130.9973,39989.87917
1779441687,"Groove Duke Defies Cancer; Makes an Album--- Horns, Funk and R&B!",Music,Music,USD,01-09-09,4500,26-06-09 6:59,4520,successful,41,US,4520,4520,4500,66.70836806,100.4444444,39990.29097
1410775164,New Rock-Fusion Album,Rock,Music,USD,01-08-09,1350,27-06-09 8:02,25,failed,1,US,25,25,1350,34.66509259,1.851851852,39991.33472
542712632,The Next Album - I should of made this first but I will make it second.,Indie Rock,Music,USD,22-09-09,5999,28-06-09 6:53,0,failed,0,US,0,0,5999,85.71318287,0,39992.28681
1442583351,Prints on a Wall,Photography,Photography,USD,01-09-09,250,28-06-09 21:33,390,successful,14,US,390,390,250,64.10199074,156,39992.89792
1547451677,"""Actually"" Feature Film",Narrative Film,Film & Video,USD,25-09-09,2500,29-06-09 2:14,450,failed,7,US,450,450,2500,87.90694444,18,39993.09306
620391583,Punk rock record label ripped off by LMMG distribution (Canceled),Rock,Music,USD,26-09-09,3500,29-06-09 20:04,65,canceled,2,US,65,65,3500,88.16364583,1.857142857,39993.83611
2009549677,The Tale of Peter Rabbit & Benjamin Bunny: save the arts and bring families together!,Theater,Theater,USD,16-07-09,2000,30-06-09 5:33,0,failed,0,US,0,0,2000,15.7684375,0,39994.23125
560052119,Skeletons Don't Sleep,Nonfiction,Publishing,USD,01-08-09,3500,30-06-09 5:40,3780,successful,79,US,3780,3780,3500,31.76371528,108,39994.23611
580153166,Honoring Our Fallen Soldiers . Sailors . Airmen . Marines . Guard (Canceled),Fashion,Fashion,USD,05-07-09,2000,01-07-09 2:57,0,canceled,0,US,0,0,2000,3.876782407,0,39995.12292
453617723,Uncle Magazine Issue 3,Periodicals,Publishing,USD,06-08-09,2495,02-07-09 2:02,2696.56,successful,54,US,2696.56,2696.56,2495,34.9152662,108.0785571,39996.08472
2113835060,"Leaf and Tree:  A Book about Writing, Editing, and Publishing",Children's Books,Publishing,USD,02-09-09,2000,02-07-09 6:00,3261,successful,89,US,3261,3261,2000,61.74944444,163.05,39996.25
545781659,My Next Album (Canceled),Indie Rock,Music,USD,30-09-09,4000,02-07-09 9:01,1560,canceled,30,US,1560,1560,4000,89.62398148,39,39996.37569
696902396,BIG little Man (Canceled),Documentary,Film & Video,USD,02-09-09,6000,03-07-09 1:50,5,canceled,1,US,5,5,6000,60.92337963,0.083333333,39997.07639
245814730,ORGANIC INDUSTRY: A Digital Arts Photography/Design Project,Photography,Photography,USD,29-08-09,1500,04-07-09 3:00,525,failed,16,US,525,525,1500,55.8746412,35,39998.125
1434401696,Balkans Expedition for Peace,Illustration,Art,USD,10-08-09,3500,04-07-09 22:15,3551,successful,56,US,3551,3551,3500,36.07260417,101.4571429,39998.92708
710976628,Political Ad Series (3 ads total),Webseries,Film & Video,USD,16-08-09,1500,07-07-09 6:34,286,failed,12,US,286,286,1500,39.72590278,19.06666667,40001.27361
304924837,"Help start Natian Brewery, where we make beer without borders.",Food,Food,USD,16-07-09,1500,07-07-09 8:03,1825.35,successful,14,US,1825.35,1825.35,1500,8.664027778,121.69,40001.33542
378010543,THEY DON´T WANNA BE TALL! THEY WANNA FLY!!!,Documentary,Film & Video,USD,25-09-09,2100,08-07-09 3:20,40,failed,3,US,40,40,2100,78.86081019,1.904761905,40002.13889
1382536449,LET'S SAIL AROUND THE WORLD !!,Software,Technology,USD,01-09-09,8000,08-07-09 7:22,8141.8,successful,148,US,8141.8,8141.8,8000,54.69297454,101.7725,40002.30694
1706742492,Livin' The Dream!,Country & Folk,Music,USD,10-09-09,3500,08-07-09 10:07,7010,successful,28,US,7010,7010,3500,63.57810185,200.2857143,40002.42153
438846505,Showing On Cold April,Photography,Photography,USD,26-08-09,500,09-07-09 1:39,815,successful,17,US,815,815,500,47.93084491,163,40003.06875
1036167768,Cheap art!,Painting,Art,USD,08-08-09,550,09-07-09 2:32,1550,successful,38,US,1550,1550,550,29.8941088,281.8181818,40003.10556
1933072091,Contribute to Health and Well Being,Product Design,Design,USD,10-09-09,4500,10-07-09 1:48,0,failed,0,US,0,0,4500,61.92447917,0,40004.075
875874433,Bay Area Women's Media Collective's Attendance & Workshop at Allied Media Conference,Journalism,Journalism,USD,16-07-09,1000,10-07-09 3:54,0,failed,0,US,0,0,1000,5.83681713,0,40004.1625
1342236819,Artist Collaborative Online,Art,Art,USD,02-10-09,2000,10-07-09 4:44,0,failed,0,US,0,0,2000,83.8021875,0,40004.19722
1734089462,Listen & Learn: Music for a Different Kind of Audience,Indie Rock,Music,USD,08-10-09,2000,10-07-09 13:34,2248.77,successful,57,US,2248.77,2248.77,2000,89.43457176,112.4385,40004.56528
77778584,Give a Greenlight to Socially Responsible Shopping,Software,Technology,USD,25-08-09,5000,10-07-09 21:02,0,failed,0,US,0,0,5000,45.1230787,0,40004.87639
941537097,I want to start a BIG BAND! ,Music,Music,USD,09-10-09,30000,11-07-09 4:33,0,failed,0,US,0,0,30000,89.80994213,0,40005.18958
1394258822,50 states,Photography,Photography,USD,10-09-09,5000,11-07-09 19:57,5841.22,successful,115,US,5841.22,5841.22,5000,60.16851852,116.8244,40005.83125
251929670,Lexi Street Music Project :: Operation Cd Completion :: Needs YOU!,Indie Rock,Music,USD,01-08-09,2000,12-07-09 8:40,2255.01,successful,56,US,2255.01,2255.01,2000,19.63820602,112.7505,40006.36111
541268297,inch x inch,Conceptual Art,Art,USD,01-09-09,400,12-07-09 17:02,592.25,successful,24,US,592.25,592.25,400,50.29011574,148.0625,40006.70972
1378528440,Arise 3D ,Animation,Film & Video,USD,27-08-09,5000,13-07-09 16:53,142,failed,7,US,142,142,5000,44.29611111,2.84,40007.70347
992474884,MR. DREAM GOES TO JAIL,Rock,Music,USD,01-09-09,3000,13-07-09 18:54,3132.63,successful,68,US,3132.63,3132.63,3000,49.21241898,104.421,40007.7875
1453390924,The Square Project,Fashion,Fashion,USD,31-08-09,5000,13-07-09 19:58,6862,successful,54,US,6862,6862,5000,48.16777778,137.24,40007.83194
1475512232,Be part of getting a label back on it's feet after getting ripped by LMMG,Indie Rock,Music,USD,10-10-09,3200,13-07-09 21:25,105,failed,2,US,105,105,3200,88.10753472,3.28125,40007.89236
1992081000,Bar - B - Q Documentary / History (Canceled),Documentary,Film & Video,USD,26-09-09,12000,13-07-09 23:18,0,canceled,0,US,0,0,12000,74.02881944,0,40007.97083
1700332281,Support Independent Music: State of Man Touring and Marketing,Indie Rock,Music,USD,26-08-09,325000,13-07-09 23:44,175,failed,6,US,175,175,325000,43.0105787,0.053846154,40007.98889
1142308221,"""Katz's: That's All!"", a feature documentary",Documentary,Film & Video,USD,11-10-09,25000,14-07-09 0:25,600,failed,10,US,600,600,25000,88.98204861,2.4,40008.01736
718858156,Luau in a Book!,Publishing,Publishing,USD,05-09-09,1500,14-07-09 7:18,2010,successful,26,US,2010,2010,1500,52.69553241,134,40008.30417
663769771," ""NO RULES: The Life and Times of Joe Strain""",Narrative Film,Film & Video,USD,11-10-09,2000,14-07-09 21:45,170,failed,6,US,170,170,2000,88.09337963,8.5,40008.90625
2054137623,Free Life Center,Art,Art,USD,01-09-09,2500,15-07-09 11:08,2565,successful,72,US,2565,2565,2500,47.53568287,102.6,40009.46389
1024509505,"Produce a ""Mean"" Feature Film",Narrative Film,Film & Video,USD,25-07-09,6000,15-07-09 21:14,9610,successful,10,US,9610,9610,6000,9.114710648,160.1666667,40009.88472
1433342633,Release The Next Five Times August Album! ,Rock,Music,USD,17-08-09,20000,16-07-09 3:46,20546.36,successful,398,US,20546.36,20546.36,20000,31.84255787,102.7318,40010.15694
1666482942,Playground and Beatz: A Game Dev's Journey,Video Games,Games,USD,15-08-09,2000,16-07-09 20:34,1,failed,1,US,1,1,2000,29.14238426,0.05,40010.85694
1848411185,Meeting Andrei Tarkovsky - Final Phase (Canceled),Documentary,Film & Video,USD,30-09-09,2500,16-07-09 21:09,253,canceled,6,US,253,253,2500,75.11833333,10.12,40010.88125
1698812876,Monument to Four Mayors ,Illustration,Art,USD,14-10-09,1000,17-07-09 5:34,1000,successful,35,US,1000,1000,1000,88.76748843,100,40011.23194
431490330,Every Hair On My Head,Photography,Photography,USD,21-09-09,1025,19-07-09 0:54,10,failed,1,US,10,10,1025,63.9625,0.975609756,40013.0375
1693434615,Native Shout ake Back Your Music (Canceled),Indie Rock,Music,USD,18-09-09,6000,19-07-09 22:51,0,canceled,0,US,0,0,6000,60.04778935,0,40013.95208
201936939,(Canceled) One Million Bones (Canceled),Photography,Photography,USD,18-10-09,25000,20-07-09 1:06,15,canceled,2,US,15,15,25000,89.95415509,0.06,40014.04583
1870955726,Native Shout // Take Back Your Music (Canceled),Indie Rock,Music,USD,29-09-09,6000,20-07-09 6:32,0,canceled,0,US,0,0,6000,70.72773148,0,40014.27222
1487884908,Artists Meeting-Art Machine (AM-AM),Art,Art,USD,17-10-09,4000,20-07-09 19:40,910,failed,11,US,910,910,4000,88.18039352,22.75,40014.81944
1802916861,First Time,Shorts,Film & Video,USD,18-10-09,5000,21-07-09 0:08,5000,successful,25,US,5000,5000,5000,88.9940625,100,40015.00556
1311644380,Start my studio!!!,Graphic Design,Design,USD,09-09-09,3000,21-07-09 7:41,150,failed,3,US,150,150,3000,49.67966435,5,40015.32014
2018219584,"WE MADE THE MOVIE, NOW HELP US MAKE IT PRETTY",Documentary,Film & Video,USD,11-08-09,2500,21-07-09 19:35,5510.01,successful,45,US,5510.01,5510.01,2500,20.18349537,220.4004,40015.81597
1097561326,BONE FOR A BRUSH: Artist project to help NYC public school art programs,Illustration,Art,USD,18-10-09,5000,21-07-09 22:00,380,failed,4,US,380,380,5000,88.08327546,7.6,40015.91667
1095756934,9 to 5 Brow$er,Software,Technology,USD,15-10-09,3000,22-07-09 6:30,101,failed,3,US,101,101,3000,84.72853009,3.366666667,40016.27083
319108114,Sycophants: Help Bring Our TV Pilot to Life!,Documentary,Film & Video,USD,12-08-09,2500,22-07-09 17:44,4319,successful,23,US,4319,4319,2500,20.26069444,172.76,40016.73889
1560024868,The Redeemers Issues 1-4,Fiction,Publishing,USD,03-09-09,10000,22-07-09 23:55,1450,failed,18,US,1450,1450,10000,42.00284722,14.5,40016.99653
1549318039,X Marks the Spot - iPhone Community App,Photography,Photography,USD,01-10-09,10000,23-07-09 3:36,0,failed,0,US,0,0,10000,69.8499537,0,40017.15
1320549642,Help Ozy Reigns complete and market his new EP in L.A.,Hip-Hop,Music,USD,03-09-09,3500,23-07-09 7:01,360,failed,5,US,360,360,3500,41.70697917,10.28571429,40017.29236
1259099033,#NAME?,Illustration,Art,USD,22-08-09,1400,23-07-09 20:12,260,failed,16,US,260,260,1400,29.15822917,18.57142857,40017.84167
964935069,Giver of Life LP,Indie Rock,Music,USD,16-09-09,2500,23-07-09 23:11,235,failed,5,US,235,235,2500,54.03377315,9.4,40017.96597
1329377121,Stadium Journey- The Full 122 (Canceled),Journalism,Journalism,USD,10-09-09,30000,24-07-09 20:27,973,canceled,12,US,973,973,30000,47.1475463,3.243333333,40018.85208
712087706,Rotten Apple Fight!,Crafts,Crafts,USD,25-09-09,5000,25-07-09 5:14,772,failed,10,US,772,772,5000,61.78130787,15.44,40019.21806
206687051,"Community Mosaic Mural Project with Youth in Narobi, Kenya at Rudolph Steiner School",Public Art,Art,USD,01-09-09,3200,25-07-09 5:58,3640,successful,36,US,3640,3640,3200,37.75116898,113.75,40019.24861
314938918,"Super Ghosts 'n ... Ghosts? A 2D, Side-Scrolling, Shoot 'Em Up Game for XBOX 360 & PC",Video Games,Games,USD,26-09-09,200,25-07-09 19:30,220,successful,5,US,220,220,200,62.18728009,110,40019.8125
1859307706,Reconstructing Rwanda: A Documentary Project,Documentary,Film & Video,USD,16-09-09,3250,26-07-09 6:07,3250,successful,21,US,3250,3250,3250,51.74456019,100,40020.25486
1240943676,Mahoney In Studio (Canceled),Indie Rock,Music,USD,24-10-09,3000,26-07-09 14:35,355,canceled,4,US,355,355,3000,89.39167824,11.83333333,40020.60764
1645900624,Village Green Community Concert Series (Canceled),Country & Folk,Music,USD,16-10-09,1000,26-07-09 21:42,0,canceled,0,US,0,0,1000,81.09539352,0,40020.90417
295344386,theory 8 records: we love videos and want to make them for our artists,Shorts,Film & Video,USD,02-09-09,5000,27-07-09 6:44,525,failed,23,US,525,525,5000,36.71900463,10.5,40021.28056
1779498251,The HuB Project,Art,Art,USD,25-10-09,3000,27-07-09 20:33,335,failed,9,US,335,335,3000,89.1433912,11.16666667,40021.85625
1831239136,FEED THE ARTISTS,Photography,Photography,USD,14-08-09,1000,27-07-09 21:44,1751,successful,17,US,1751,1751,1000,17.09434028,175.1,40021.90556
1915511648,Help Put Our Band Back On The Road!,Indie Rock,Music,USD,20-10-09,6000,28-07-09 23:02,0,failed,0,US,0,0,6000,83.04024306,0,40022.95972
1772405043,Put STEVIE MONCE on the map!! Help fund the CAN'T STOP US NOW! marketing campaign!,Music,Music,USD,02-10-09,5000,28-07-09 23:26,5350,successful,31,US,5350,5350,5000,65.02349537,107,40022.97639
1614511107,The African Race - an exploration of the continent where life began ,Documentary,Film & Video,USD,26-10-09,20000,29-07-09 19:02,435,failed,10,US,435,435,20000,88.20693287,2.175,40023.79306
1358511195,LED Floaties at Hoosac River Lights!,Public Art,Art,USD,15-08-09,315,29-07-09 19:41,353,successful,19,US,353,353,315,16.17922454,112.0634921,40023.82014
72647643,LOVELAND: CROWD CREATE A CITY ON A MILLION INCHES IN DETROIT!!,Graphic Design,Design,USD,14-08-09,1000,29-07-09 22:23,1582.12,successful,67,US,1582.12,1582.12,1000,15.06695602,158.212,40023.93264
1701254199,The Ficly Server Support Project,Software,Technology,USD,01-09-09,800,30-07-09 4:49,870,successful,31,US,870,870,800,32.79918981,108.75,40024.20069
1120110693,New type of Commercial,Film & Video,Film & Video,USD,28-10-09,5000,30-07-09 16:15,202,failed,6,US,202,202,5000,89.32234954,4.04,40024.67708
1659024836,Tees for the Literate,Fashion,Fashion,USD,28-09-09,1500,30-07-09 18:50,150,failed,4,US,150,150,1500,59.21487269,10,40024.78472
905783821,"Help Us Keep Rank 'em Rockin'! (helpful keywords: music technology, startup, rank em)",Music,Music,USD,31-08-09,1000,30-07-09 20:38,2342,successful,51,US,2342,2342,1000,31.14018519,234.2,40024.85972
198111731,One Revolution--The first unassisted paraplegic to summit Mt Kilimanjaro,Documentary,Film & Video,USD,16-09-09,50000,30-07-09 22:30,13348,failed,164,US,13348,13348,50000,47.06194444,26.696,40024.9375
1773833899,Thunder Blunders®  (A brilliant game for growing naturally good manners.),Tabletop Games,Games,USD,25-10-09,25000,31-07-09 0:44,100,failed,1,US,100,100,25000,85.96940972,0.4,40025.03056
1812728377,"LaPorte, Indiana.  Our feature doc film needs your love!",Documentary,Film & Video,USD,22-08-09,7500,31-07-09 16:36,12152.99,successful,149,US,12152.99,12152.99,7500,21.30803241,162.0398667,40025.69167
774116666,P.I.T.S. Paranormal Investigative TeamS 30-min Comedy TV Series,Film & Video,Film & Video,USD,30-09-09,10000,31-07-09 20:41,0,failed,0,US,0,0,10000,60.13753472,0,40025.86181
673508328,Send Small Scale Comics to the Alternative Press Expo,Comics,Comics,USD,01-09-09,2000,31-07-09 20:56,0,failed,0,US,0,0,2000,31.12748843,0,40025.87222
423939732,Save the City! Save The Falcon Lords! ,Indie Rock,Music,USD,01-10-09,2000,01-08-09 1:42,345,failed,12,US,345,345,2000,60.92863426,17.25,40026.07083
1747739266,LOOMLAB (Canceled),Fashion,Fashion,USD,20-09-09,4000,01-08-09 7:37,30,canceled,2,US,30,30,4000,49.6824537,0.75,40026.31736
726169125,Folk Architecture Tour - Bellingham to Houston,Journalism,Journalism,USD,17-10-09,5000,01-08-09 22:15,5133.5,successful,106,US,5133.5,5133.5,5000,76.07282407,102.67,40026.92708
581148634,Detroit Radio Project (Canceled),Country & Folk,Music,USD,30-10-09,2500,02-08-09 0:35,700,canceled,20,US,700,700,2500,88.97560185,28,40027.02431
1262817514,"2009 Decibel International Festival of Electronic Music, Visual Art and New Media",Digital Art,Art,USD,24-09-09,10000,02-08-09 21:30,0,failed,0,US,0,0,10000,52.10392361,0,40027.89583
1021724088,Help Shwa Make A Record? Yes!,Indie Rock,Music,USD,29-08-09,3500,03-08-09 21:23,4564.75,successful,104,US,4564.75,4564.75,3500,25.10884259,130.4214286,40028.89097
539276195,I Got Next | A Documentary on the Fighting Game Scene,Documentary,Film & Video,USD,15-09-09,3500,03-08-09 22:17,4142,successful,97,US,4142,4142,3500,42.07104167,118.3428571,40028.92847
1331047419,The Vanderbilt Republic Foundation: “Masters”,Performance Art,Art,USD,04-10-09,50000,04-08-09 2:46,50264.5,successful,181,US,50264.5,50264.5,50000,60.88421296,100.529,40029.11528
26955393,The Gay Bigfoot Show (animated pilot),Animation,Film & Video,USD,01-11-09,5000,04-08-09 6:45,0,failed,0,US,0,0,5000,88.71837963,0,40029.28125
1934491389,New Music Composer/Performer Collective,Electronic Music,Music,USD,02-11-09,2000,05-08-09 3:31,2238,successful,83,US,2238,2238,2000,88.85291667,111.9,40030.14653
618984433,Texas Is South Website Expansion,Indie Rock,Music,USD,01-11-09,5400,05-08-09 6:50,20,failed,2,US,20,20,5400,87.71497685,0.37037037,40030.28472
1303299859,Revival of 500 small oil paintings!,Painting,Art,USD,03-11-09,3500,05-08-09 20:08,1375,failed,21,US,1375,1375,3500,89.16055556,39.28571429,40030.83889
33409274,"Join the journey and release Bitch's next album, ""Blasted!""",Indie Rock,Music,USD,10-10-09,10000,06-08-09 3:26,11826.62,successful,131,US,11826.62,11826.62,10000,64.85652778,118.2662,40031.14306
1082763751,THE UNDERGROUND LIBRARY,Fiction,Publishing,USD,12-09-09,3000,06-08-09 18:05,3163.65,successful,56,US,3163.65,3163.65,3000,36.24586806,105.455,40031.75347
100162622,Circa Vitae requests crowd fundage to record our full length album... TO VINYL!!!,Indie Rock,Music,USD,01-11-09,2000,06-08-09 23:19,80,failed,4,US,80,80,2000,86.02783565,4,40031.97153
1590856771,Have we forgotten how to love? (Canceled),Photography,Photography,USD,06-10-09,5000,07-08-09 14:04,0,canceled,0,US,0,0,5000,59.41358796,0,40032.58611
242607068,put some pesipop on your back! or your front! or your bottom!,Painting,Art,USD,17-09-09,4000,08-08-09 3:11,1125,failed,10,US,1125,1125,4000,39.86702546,28.125,40033.13264
549537146,LITTLE BRASS BIRD: Create the show for artists BY artists!! (Canceled),Animation,Film & Video,USD,01-11-09,2500,08-08-09 4:35,415,canceled,8,US,415,415,2500,84.80851852,16.6,40033.19097
314196235,MACBETH: a high school feature film production ,Film & Video,Film & Video,USD,08-09-09,3000,09-08-09 0:54,3000,successful,30,US,3000,3000,3000,29.96238426,100,40034.0375
564817692,Get A Piece of Zanzibar,Photography,Photography,USD,29-08-09,2300,09-08-09 7:11,0,failed,0,US,0,0,2300,19.7006713,0,40034.29931
938057343,Help me record the new tinyfolk album!,Country & Folk,Music,USD,01-10-09,200,09-08-09 16:07,318,successful,11,US,318,318,200,52.328125,159,40034.67153
106379805,Native Shout: Take Back Your Music!,Music,Music,USD,07-11-09,6000,09-08-09 20:53,345,failed,7,US,345,345,6000,89.1296875,5.75,40034.87014
502572445,"Design for Mosaic Sculpture Playground and Mosaic Training Center, Ghana, West Africa (Canceled)",Sculpture,Art,USD,06-11-09,4800,10-08-09 20:05,135,canceled,5,US,135,135,4800,87.16273148,2.8125,40035.83681
16700399,Australia to USA Indie Hip-Hop Art Photography Book Project (vol 01),Photography,Photography,USD,02-10-09,1985,11-08-09 6:37,440,failed,5,US,440,440,1985,51.7237037,22.16624685,40036.27569
